epanet_id,epanet_lat,epanet_lon,truth_lat,truth_lon,truth_name,truth_deveui,mid_lat,mid_lon
Junction_614,42.39347324264512,13.032240282524757,42.393436,13.032177,AX_06233170,8C83FC05005F1C52,42.39345462132256,13.032208641262379
Junction_614,42.39347324264512,13.032240282524757,42.393428,13.032188,AX_06231170,8C83FC05005F1482,42.39345062132256,13.03221414126238
Junction_614,42.39347324264512,13.032240282524757,42.393428,13.032197,AX_06232805,8C83FC05005F1AE5,42.39345062132256,13.032218641262379
Junction_614,42.39347324264512,13.032240282524757,42.393396,13.032238,AX_06232784,8C83FC05005F1AD0,42.39343462132256,13.032239141262378
Junction_2590,42.393473627134384,13.03224896979696,42.393467,13.032255,AX_06233166,8C83FC05005F1C4E,42.39347031356719,13.03225198489848
Junction_594,42.39355625473937,13.032295358302282,42.393589,13.032286,AX_06549968,8C83FC050063F1D0,42.393572627369686,13.03229067915114
Junction_2591,42.39344046871813,13.032319813751966,42.393427,13.032324,AX_06233160,8C83FC05005F1C48,42.393433734359064,13.032321906875982
Junction_2955,42.40192917295178,13.031989783871476,42.401958,13.032033,AX_06746476,8C83FC050066F16C,42.401943586475895,13.032011391935738
Junction_198,42.402721701355034,13.031961278406884,42.402721,13.031997,AX_06549974,8C83FC050063F1D6,42.40272135067752,13.031979139203443
Junction_3600,42.40272463400474,13.031870622714745,42.402784,13.031687,AX_06550113,8C83FC050063F261,42.40275431700237,13.031778811357373
Junction_3599,42.40306807414826,13.03164594256197,42.403075,13.031531,AX_06549993,8C83FC050063F1E9,42.403071537074126,13.031588471280985
Junction_182,42.403567048978104,13.031241080821294,42.403518,13.031257,AX_06550005,8C83FC050063F1F5,42.403542524489055,13.031249040410646
Junction_3603,42.4022748585287,13.032491618191196,42.402262,13.032468,AX_06550271,8C83FC050063F2FF,42.40226842926435,13.032479809095598
Junction_57,42.403260498981666,13.032612166676271,42.403292,13.032607,AX_06746474,8C83FC050066F16A,42.40327624949083,13.032609583338136
Junction_3597,42.403686393571,13.031084000029304,42.404003,13.031213,AX_06550027,8C83FC050063F20B,42.4038446967855,13.031148500014652
Junction_2963,42.401661118158046,13.031053178151568,42.400539,13.03092,AX_06550253,8C83FC050063F2ED,42.40110005907903,13.030986589075784
Junction_2967,42.40170786043623,13.030917387736967,42.401505,13.030716,AX_06550000,8C83FC050063F1F0,42.401606430218116,13.030816693868484
Junction_2961,42.4017417034875,13.03138829222702,42.40165,13.031311,AX_06550280,8C83FC050063F308,42.40169585174375,13.03134964611351
Junction_211,42.40169071565307,13.03106065563727,42.401704,13.031083,AX_06549973,8C83FC050063F1D5,42.401697357826535,13.031071827818636
Junction_2965,42.401699425539974,13.030956984763653,42.401706,13.030973,AX_06550117,8C83FC050063F265,42.40170271276999,13.030964992381826
Junction_2970,42.40182979485899,13.030855645384918,42.401821,13.030901,AX_06550252,8C83FC050063F2EC,42.40182539742949,13.030878322692459
Junction_3607,42.397561766747955,13.034943076029283,42.395196,13.036594,AX_06550131,8C83FC050063F273,42.39637888337398,13.03576853801464
Junction_604,42.3934240664946,13.032988519818232,42.394799,13.034794,AX_05964353,8C83FC05005B0241,42.3941115332473,13.033891259909115
Junction_144,42.400353365691004,13.040762841830874,42.399505,13.038806,AX_06557793,8C83FC0500641061,42.3999291828455,13.039784420915437
Junction_604,42.3934240664946,13.032988519818232,42.394621,13.033714,AX_06745402,8C83FC050066ED3A,42.3940225332473,13.033351259909116
Junction_603,42.39340580574343,13.032978776888953,42.393396,13.032999,AX_06233159,8C83FC05005F1C47,42.39340090287172,13.032988888444477
Junction_600,42.39346432668906,13.03274178642435,42.393463,13.032723,AX_06745419,8C83FC050066ED4B,42.393463663344534,13.032732393212175
Junction_2957,42.40203817736849,13.032265185850648,42.401947,13.032326,AX_06745791,8C83FC050066EEBF,42.401992588684244,13.032295592925323
Junction_596,42.39353997705316,13.032400618582807,42.393634,13.032364,AX_06232777,8C83FC05005F1AC9,42.39358698852658,13.032382309291403
Junction_2591,42.39344046871813,13.032319813751966,42.393432,13.032333,AX_06233163,8C83FC05005F1C4B,42.393436234359065,13.032326406875983
Junction_603,42.39340580574343,13.032978776888953,42.39337,13.032945,AX_07365112,8C83FC05007061F8,42.39338790287171,13.032961888444476
Junction_1045,42.39651741722489,13.025417886446244,42.39642,13.025373,AX_05964367,8C83FC05005B024F,42.396468708612446,13.025395443223122
Junction_3589,42.407950531057956,13.02599539685655,42.408231,13.025586,AX_06550118,8C83FC050063F266,42.40809076552898,13.025790698428274
Junction_19,42.409781933023,13.025106851910026,42.409738,13.025479,AX_05959169,8C83FC05005AEE01,42.4097599665115,13.025292925955014
Junction_3589,42.407950531057956,13.02599539685655,42.407297,13.024383,AX_06550257,8C83FC050063F2F1,42.40762376552898,13.025189198428276
Junction_2082,42.396149678553634,13.024384810762275,42.396559,13.024295,AX_05964319,8C83FC05005B021F,42.39635433927682,13.024339905381137
Junction_3400,42.39879081873824,13.02237783850509,42.398799,13.022382,AX_06746444,8C83FC050066F14C,42.398794909369116,13.022379919252545
Junction_2684,42.39970522309726,13.02226664281925,42.399743,13.022272,AX_06746443,8C83FC050066F14B,42.39972411154863,13.022269321409624
Junction_196,42.40128391677528,13.024225541606148,42.401255,13.024206,AX_05959758,8C83FC05005AF04E,42.40126945838764,13.024215770803075
Junction_2624,42.3994677016783,13.02236067891303,42.399467,13.022362,AX_06746473,8C83FC050066F169,42.399467350839146,13.022361339456515
Junction_196,42.40128391677528,13.024225541606148,42.401397,13.024188,AX_06756121,8C83FC0500671719,42.40134045838764,13.024206770803074
Junction_196,42.40128391677528,13.024225541606148,42.40128,13.024252,AX_05959175,8C83FC05005AEE07,42.40128195838764,13.024238770803073
Junction_1068,42.40032884213861,13.01970125707599,42.400398,13.019717,AX_06746442,8C83FC050066F14A,42.40036342106931,13.019709128537995
Junction_1054,42.39637689160941,13.023043891710422,42.396323,13.023062,AX_06746477,8C83FC050066F16D,42.3963499458047,13.023052945855211
Junction_730,42.394353983174135,13.025561320281069,42.394388,13.025549,AX_06746424,8C83FC050066F138,42.39437099158707,13.025555160140534
Junction_2149,42.394489638650775,13.025382779282639,42.394477,13.02537,AX_06746425,8C83FC050066F139,42.39448331932539,13.02537638964132
Junction_735,42.39452152451373,13.025353866820668,42.394561,13.025371,AX_06746431,8C83FC050066F13F,42.394541262256865,13.025362433410333
Junction_2492,42.394859740088926,13.025038415108162,42.394841,13.025165,AX_06746407,8C83FC050066F127,42.394850370044466,13.02510170755408
Junction_930,42.39533899138255,13.025073960070277,42.395312,13.025204,AX_06557801,8C83FC0500641069,42.395325495691274,13.025138980035138
Junction_1049,42.396177621736356,13.025136867995991,42.39603,13.025188,AX_05964321,8C83FC05005B0221,42.39610381086818,13.025162433997995
Junction_941,42.39613247737083,13.02546719827883,42.396079,13.025449,AX_05964376,8C83FC05005B0258,42.396105738685414,13.025458099139415
Junction_944,42.396246392866296,13.02538175981831,42.39632,13.025332,AX_05964326,8C83FC05005B0226,42.396283196433146,13.025356879909156
Junction_1037,42.39539745134398,13.022617691539098,42.395367,13.022574,AX_06746472,8C83FC050066F168,42.395382225671995,13.02259584576955
Junction_2442,42.39570716658415,13.022442521553257,42.395697,13.02239,AX_06746428,8C83FC050066F13C,42.39570208329208,13.022416260776629
Junction_1038,42.39572136179187,13.022453900795513,42.395698,13.022503,AX_05959991,8C83FC05005AF137,42.39570968089593,13.022478450397756
Junction_2442,42.39570716658415,13.022442521553257,42.395563,13.022355,AX_05959986,8C83FC05005AF132,42.39563508329208,13.022398760776628
Junction_2769,42.39435541378925,13.022254968885669,42.394357,13.022272,AX_06746304,8C83FC050066F0C0,42.39435620689463,13.022263484442835
Junction_2440,42.3942897292258,13.022512964235444,42.394356,13.022482,AX_06561746,8C83FC0500641FD2,42.3943228646129,13.022497482117721
Junction_2420,42.39444561612319,13.022833276067793,42.394478,13.022872,AX_05964391,8C83FC05005B0267,42.39446180806159,13.022852638033896
Junction_1027,42.394600180208506,13.023853143453481,42.394572,13.023722,AX_05964635,8C83FC05005B035B,42.394586090104255,13.02378757172674
Junction_1027,42.394600180208506,13.023853143453481,42.394602,13.02359,AX_06550039,8C83FC050063F217,42.39460109010425,13.02372157172674
Junction_1027,42.394600180208506,13.023853143453481,42.394644,13.023815,AX_06550023,8C83FC050063F207,42.39462209010425,13.023834071726741
Junction_2248,42.39484868756285,13.023909934387403,42.394884,13.023821,AX_05959642,8C83FC05005AEFDA,42.39486634378142,13.023865467193701
Junction_2493,42.39436273838033,13.025195278324375,42.394336,13.025083,AX_06746422,8C83FC050066F136,42.39434936919017,13.025139139162189
Junction_485,42.394148655505305,13.023184019850566,42.394113,13.023249,AX_06756912,8C83FC0500671A30,42.39413082775265,13.023216509925284
Junction_2491,42.39466890125595,13.025128014057621,42.394524,13.025111,AX_06746430,8C83FC050066F13E,42.39459645062797,13.025119507028812
Junction_2468,42.396082659683096,13.024755889001275,42.396083,13.024749,AX_05964372,8C83FC05005B0254,42.396082829841546,13.024752444500638
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_05964322,8C83FC05005B0222,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_05964716,8C83FC05005B03AC,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06550279,8C83FC050063F307,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06557828,8C83FC0500641084,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_07365181,8C83FC050070623D,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06561807,8C83FC050064200F,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06233169,8C83FC05005F1C51,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_05964324,8C83FC05005B0224,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_05964318,8C83FC05005B021E,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06745787,8C83FC050066EEBB,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06549980,8C83FC050063F1DC,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.393139,13.030833,AX_05964323,8C83FC05005B0223,42.39315318505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06550032,8C83FC050063F210,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_05964325,8C83FC05005B0225,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_07365177,8C83FC0500706239,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_07365246,8C83FC050070627E,42.39300218505611,13.030690475144901
Junction_2544,42.393167370112224,13.030547950289805,42.392837,13.030833,AX_06549999,8C83FC050063F1EF,42.39300218505611,13.030690475144901
Junction_2552,42.3934050726571,13.030682030887293,42.393382,13.030707,AX_06759811,8C83FC0500672583,42.39339353632855,13.030694515443646
Junction_2555,42.393435824622884,13.03072360156438,42.393415,13.030754,AX_06761849,8C83FC0500672D79,42.393425412311444,13.03073880078219
Junction_803,42.393371406665395,13.030304676965773,42.393421,13.030379,AX_07364680,8C83FC0500706048,42.3933962033327,13.030341838482887
Junction_2596,42.39355618697133,13.030433918352221,42.393564,13.030394,AX_06745962,8C83FC050066EF6A,42.39356009348566,13.03041395917611
Junction_2546,42.39334809306978,13.03051269687918,42.393365,13.030445,AX_06550004,8C83FC050063F1F4,42.39335654653489,13.03047884843959
Junction_669,42.39352917363422,13.030466880279398,42.393541,13.03046,AX_06745964,8C83FC050066EF6C,42.39353508681711,13.030463440139698
Junction_2551,42.3933850509595,13.030664633325852,42.393377,13.030656,AX_06757075,8C83FC0500671AD3,42.393381025479755,13.030660316662926
Junction_2604,42.39357580040316,13.030661075252988,42.393583,13.030662,AX_06745398,8C83FC050066ED36,42.39357940020158,13.030661537626493
Junction_2552,42.3934050726571,13.030682030887293,42.393386,13.030692,AX_06760033,8C83FC0500672661,42.393395536328555,13.030687015443647
Junction_637,42.393789209859044,13.030693263617197,42.393747,13.030689,AX_06745399,8C83FC050066ED37,42.39376810492952,13.030691131808599
Junction_1027,42.394600180208506,13.023853143453481,42.394563,13.02346,AX_05959105,8C83FC05005AEDC1,42.39458159010425,13.02365657172674
Junction_1032,42.39481035108104,13.023935031301775,42.394777,13.023928,AX_06746451,8C83FC050066F153,42.39479367554052,13.023931515650887
Junction_3394,42.39615188850774,13.022793334841477,42.396158,13.022772,AX_06550136,8C83FC050063F278,42.396154944253865,13.022782667420739
Junction_2740,42.39623993331453,13.022230090262807,42.396229,13.02222,AX_06746480,8C83FC050066F170,42.39623446665726,13.022225045131403
Junction_473,42.394514748785426,13.022626439988338,42.39451,13.022602,AX_06561799,8C83FC0500642007,42.39451237439271,13.022614219994168
Junction_2488,42.39460231894951,13.023902326322228,42.394613,13.024012,AX_06746481,8C83FC050066F171,42.39460765947476,13.023957163161114
Junction_2488,42.39460231894951,13.023902326322228,42.394579,13.023974,AX_06746448,8C83FC050066F150,42.39459065947476,13.023938163161114
Junction_1057,42.39653399810531,13.022978461396603,42.396598,13.022857,AX_06549996,8C83FC050063F1EC,42.396565999052655,13.022917730698301
Junction_2741,42.395029790627426,13.023915699025775,42.395004,13.023842,AX_06746088,8C83FC050066EFE8,42.39501689531372,13.023878849512887
Junction_973,42.39611273504531,13.02453470517139,42.396106,13.024544,AX_06550275,8C83FC050063F303,42.396109367522655,13.024539352585695
Junction_968,42.39613411800031,13.024619460416833,42.396152,13.02462,AX_06550020,8C83FC050063F204,42.39614305900015,13.024619730208418
Junction_968,42.39613411800031,13.024619460416833,42.396167,13.024609,AX_05964317,8C83FC05005B021D,42.396150559000155,13.024614230208417
Junction_946,42.39623507068658,13.025237437942694,42.396282,13.025276,AX_05964368,8C83FC05005B0250,42.39625853534329,13.025256718971347
Junction_962,42.39617203996341,13.02486043603822,42.396306,13.02478,AX_06550017,8C83FC050063F201,42.39623901998171,13.024820218019109
Junction_3661,42.3939331558658,13.026146190411279,42.393963,13.026116,AX_06746405,8C83FC050066F125,42.393948077932905,13.026131095205638
Junction_3661,42.3939331558658,13.026146190411279,42.393993,13.026152,AX_06549962,8C83FC050063F1CA,42.3939630779329,13.02614909520564
Junction_862,42.3940237397169,13.025962073110353,42.394021,13.025873,AX_06746423,8C83FC050066F137,42.39402236985845,13.025917536555177
Junction_862,42.3940237397169,13.025962073110353,42.394024,13.025937,AX_05959992,8C83FC05005AF138,42.39402386985845,13.025949536555178
Junction_867,42.39405576029149,13.025970623689293,42.394097,13.025945,AX_06746404,8C83FC050066F124,42.39407638014575,13.025957811844647
Junction_3657,42.39622884007957,13.025691253068443,42.39592,13.026039,AX_06550272,8C83FC050063F300,42.39607442003978,13.025865126534221
Junction_1017,42.394538850156934,13.024242434458365,42.394558,13.024422,AX_05964651,8C83FC05005B036B,42.39454842507847,13.024332217229183
Junction_3346,42.394693055106906,13.025157529811755,42.394643,13.025214,AX_05959733,8C83FC05005AF035,42.39466802755345,13.025185764905878
Junction_737,42.39471159396814,13.025180184187073,42.394672,13.025269,AX_05959993,8C83FC05005AF139,42.39469179698407,13.025224592093537
Junction_3347,42.39480906916085,13.02501194448597,42.394826,13.024956,AX_06746406,8C83FC050066F126,42.394817534580426,13.024983972242985
Junction_2251,42.39490931641764,13.024283435794786,42.394836,13.02427,AX_06746429,8C83FC050066F13D,42.39487265820882,13.024276717897393
Junction_1001,42.39493610170985,13.024288104863224,42.395031,13.024218,AX_07364681,8C83FC0500706049,42.39498355085493,13.024253052431611
Junction_1971,42.39417429369577,13.022392288944605,42.394034,13.022341,AX_05959136,8C83FC05005AEDE0,42.39410414684788,13.022366644472303
Junction_421,42.39413386087023,13.02265938848993,42.39412,13.022675,AX_05964393,8C83FC05005B0269,42.394126930435114,13.022667194244965
Junction_2648,42.394152172773225,13.022688923716023,42.394141,13.022756,AX_05959969,8C83FC05005AF121,42.39414658638661,13.022722461858011
Junction_2398,42.39414024608342,13.02287638713723,42.394145,13.022857,AX_05959952,8C83FC05005AF110,42.39414262304171,13.022866693568616
Junction_439,42.39414098017872,13.02288496858795,42.394146,13.022914,AX_05964427,8C83FC05005B028B,42.39414349008936,13.022899484293976
Junction_416,42.394226703374706,13.022256188541558,42.39415,13.022275,AX_06746282,8C83FC050066F0AA,42.394188351687355,13.02226559427078
Junction_413,42.394169105086625,13.0224507117174,42.39416,13.022459,AX_05959956,8C83FC05005AF114,42.394164552543316,13.022454855858701
Junction_781,42.39429153602969,13.022760070949353,42.394327,13.022804,AX_06746284,8C83FC050066F0AC,42.394309268014844,13.022782035474677
Junction_1611,42.383579481549454,13.018426291754796,42.384344,13.018784,AX_05960067,8C83FC05005AF183,42.38396174077472,13.018605145877398
Junction_1611,42.383579481549454,13.018426291754796,42.384438,13.018812,AX_06746224,8C83FC050066F070,42.38400874077473,13.018619145877398
Junction_1611,42.383579481549454,13.018426291754796,42.384484,13.018812,AX_05960088,8C83FC05005AF198,42.38403174077473,13.018619145877398
Junction_1611,42.383579481549454,13.018426291754796,42.384509,13.018832,AX_05960046,8C83FC05005AF16E,42.38404424077473,13.018629145877398
Junction_1611,42.383579481549454,13.018426291754796,42.384377,13.018854,AX_05960083,8C83FC05005AF193,42.383978240774724,13.018640145877399
Junction_1611,42.383579481549454,13.018426291754796,42.384385,13.018803,AX_05960062,8C83FC05005AF17E,42.38398224077473,13.018614645877399
Junction_1611,42.383579481549454,13.018426291754796,42.384399,13.018781,AX_05959755,8C83FC05005AF04B,42.383989240774724,13.018603645877398
Junction_1611,42.383579481549454,13.018426291754796,42.38435,13.018846,AX_05960026,8C83FC05005AF15A,42.38396474077473,13.018636145877398
Junction_1363,42.386169224669686,13.011158474489811,42.386219,13.011066,AX_06745926,8C83FC050066EF46,42.38619411233484,13.011112237244905
Junction_1360,42.38615005495061,13.011301110142401,42.386172,13.011239,AX_06745931,8C83FC050066EF4B,42.38616102747531,13.0112700550712
Junction_1354,42.38616426811643,13.011519896735255,42.386219,13.011831,AX_06745907,8C83FC050066EF33,42.386191634058214,13.011675448367628
Junction_2357,42.38591843643123,13.010542157435378,42.385971,13.010558,AX_06745381,8C83FC050066ED25,42.38594471821561,13.010550078717689
Junction_2357,42.38591843643123,13.010542157435378,42.385971,13.010557,AX_06745928,8C83FC050066EF48,42.38594471821561,13.01054957871769
Junction_2357,42.38591843643123,13.010542157435378,42.385972,13.010566,AX_06230884,8C83FC05005F1364,42.38594521821562,13.01055407871769
Junction_2357,42.38591843643123,13.010542157435378,42.385973,13.010566,AX_06745700,8C83FC050066EE64,42.385945718215616,13.01055407871769
Junction_2351,42.385982719339246,13.010903586849112,42.385977,13.010863,AX_06745909,8C83FC050066EF35,42.38597985966962,13.010883293424556
Junction_2356,42.38594964441457,13.010631625673819,42.385991,13.010616,AX_06745906,8C83FC050066EF32,42.385970322207285,13.01062381283691
Junction_1364,42.38605749074635,13.010886595796403,42.386067,13.010893,AX_06232816,8C83FC05005F1AF0,42.386062245373175,13.010889797898201
Junction_1458,42.38588229251773,13.010180933749877,42.38585,13.010186,AX_06745912,8C83FC050066EF38,42.38586614625886,13.010183466874938
Junction_1458,42.38588229251773,13.010180933749877,42.385878,13.010186,AX_06745765,8C83FC050066EEA5,42.38588014625886,13.010183466874938
Junction_2635,42.38582756592002,13.010268138064102,42.385855,13.01026,AX_06550033,8C83FC050063F211,42.38584128296001,13.01026406903205
Junction_2371,42.38606846373506,13.010365381086517,42.386023,13.010371,AX_06745491,8C83FC050066ED93,42.386045731867526,13.010368190543257
Junction_1443,42.385851895225606,13.010398292818003,42.385851,13.010411,AX_06745392,8C83FC050066ED30,42.38585144761281,13.010404646409
Junction_2359,42.38589828132403,13.010474585582827,42.385941,13.010496,AX_06550034,8C83FC050063F212,42.38591964066202,13.010485292791413
Junction_2359,42.38589828132403,13.010474585582827,42.385936,13.010458,AX_06549989,8C83FC050063F1E5,42.385917140662016,13.010466292791413
Junction_1493,42.386089608178644,13.0099635084686,42.386092,13.009976,AX_06745769,8C83FC050066EEA9,42.38609080408932,13.0099697542343
Junction_1491,42.38605860320793,13.009903985279921,42.386107,13.009858,AX_06558146,8C83FC05006411C2,42.38608280160396,13.00988099263996
Junction_1980,42.385932496702736,13.009876337248839,42.385919,13.009858,AX_05964650,8C83FC05005B036A,42.38592574835137,13.00986716862442
Junction_1502,42.38674934968078,13.010246271673498,42.387856,13.009807,AX_06550026,8C83FC050063F20A,42.387302674840384,13.010026635836748
Junction_1496,42.386110003067685,13.009965533616777,42.386179,13.009991,AX_06745737,8C83FC050066EE89,42.38614450153384,13.009978266808389
Junction_1498,42.386571051681784,13.0101321098525,42.386659,13.009996,AX_06561803,8C83FC050064200B,42.3866150258409,13.01006405492625
Junction_1496,42.386110003067685,13.009965533616777,42.386338,13.010001,AX_07364474,8C83FC0500705F7A,42.38622400153385,13.009983266808389
Junction_1496,42.386110003067685,13.009965533616777,42.386191,13.010019,AX_06745768,8C83FC050066EEA8,42.38615050153384,13.00999226680839
Junction_1496,42.386110003067685,13.009965533616777,42.386214,13.010031,AX_07365063,8C83FC05007061C7,42.38616200153385,13.009998266808388
Junction_1496,42.386110003067685,13.009965533616777,42.386184,13.010038,AX_07364467,8C83FC0500705F73,42.38614700153384,13.010001766808388
Junction_1503,42.3867431384521,13.010291708542468,42.386866,13.010304,AX_07364683,8C83FC050070604B,42.386804569226044,13.010297854271233
Junction_2349,42.38612216924214,13.01129496586875,42.386127,13.011261,AX_06745890,8C83FC050066EF22,42.38612458462107,13.011277982934374
Junction_2349,42.38612216924214,13.01129496586875,42.386128,13.011262,AX_06745888,8C83FC050066EF20,42.38612508462107,13.011278482934376
Junction_2349,42.38612216924214,13.01129496586875,42.386127,13.01126,AX_06745905,8C83FC050066EF31,42.38612458462107,13.011277482934375
