Node,Latitude,Longitude
Junction_1227,42.37441496502781,13.003443358437167
Junction_1228,42.37386961493706,13.003082295016819
Junction_1229,42.373876093718216,13.003066242656784
Junction_123,42.399855948369144,13.043256616684467
Junction_1230,42.374611400792986,13.003515386899451
Junction_1231,42.37463083495138,13.003491936879504
Junction_1232,42.374617172412634,13.003488704238125
Junction_1233,42.37607414036676,13.0039833672646
Junction_1234,42.37607188167148,13.004024203569564
Junction_1235,42.37629710090058,13.00593522534715
Junction_1236,42.376264061522896,13.005919535093366
Junction_1237,42.37632942085215,13.005681814621928
Junction_1238,42.376348393932474,13.005680753190944
Junction_1239,42.376329790293155,13.005674237519793
Junction_124,42.39986815543675,13.043322922814415
Junction_1240,42.37634832813633,13.00567443323662
Junction_1241,42.37633015671977,13.005666720100631
Junction_1242,42.37634826567827,13.005666958565518
Junction_1243,42.37638409941237,13.004925105571635
Junction_1244,42.376393058426125,13.004920219887746
Junction_1245,42.376416859661525,13.004721945119707
Junction_1246,42.37642171744684,13.004723752098437
Junction_1247,42.37641918380665,13.004711834555648
Junction_1248,42.37641002250663,13.004709917013772
Junction_1249,42.3764482906784,13.004637115398452
Junction_125,42.39988439407029,13.042795316977106
Junction_1250,42.376435251458375,13.004631568075563
Junction_1251,42.37649215223966,13.004471718304933
Junction_1252,42.3764481499376,13.00445147000213
Junction_1253,42.37652163169395,13.004350187632404
Junction_1254,42.37649051968862,13.00433475328049
Junction_1255,42.37654702710868,13.004218661068496
Junction_1256,42.37651653324626,13.00420900515236
Junction_1257,42.376563035788884,13.004105544310898
Junction_1258,42.37656054761078,13.004123446874562
Junction_1259,42.37667472155094,13.004154233531377
Junction_126,42.40325638117681,13.032694086519168
Junction_1260,42.37668149994523,13.004104821791534
Junction_1261,42.37697080821702,13.004199486781783
Junction_1262,42.37697128164456,13.004189344139212
Junction_1263,42.377051221809594,13.004199705293097
Junction_1264,42.377052671081806,13.004192375396864
Junction_1265,42.37714746866786,13.004220895426231
Junction_1266,42.3771506959378,13.004206344363114
Junction_1267,42.3772733616572,13.004251238315351
Junction_1268,42.37726792750521,13.004307225543831
Junction_1269,42.37763870878155,13.004851868909226
Junction_127,42.4020665978303,13.03229603009517
Junction_1270,42.37766638881347,13.004821810502389
Junction_1271,42.37760189127923,13.004784816512345
Junction_1272,42.377628760115805,13.004764173404347
Junction_1273,42.378353750553,13.006281541795246
Junction_1274,42.37835355196287,13.006281683668636
Junction_1275,42.37814669001702,13.004450596986079
Junction_1276,42.378165933119256,13.004439231536658
Junction_1277,42.378284244844686,13.006337541188227
Junction_1278,42.37828162139648,13.006331723937585
Junction_1279,42.37833712483359,13.006293461712849
Junction_128,42.40165473722703,13.031147549826551
Junction_1280,42.37819822317996,13.006410321638443
Junction_1281,42.37838598024985,13.00431951047602
Junction_1282,42.37841256975234,13.004394980210519
Junction_1283,42.3782901581527,13.004367549384767
Junction_1284,42.3782858980978,13.00434857656937
Junction_1285,42.378178601313785,13.004432195522895
Junction_1286,42.378330788952056,13.004745025080496
Junction_1287,42.37833088204141,13.004744933974747
Junction_1288,42.37793319446481,13.004069054426923
Junction_1289,42.378016440918074,13.004019341637708
Junction_129,42.40165104829147,13.031144637328902
Junction_1290,42.378282712304326,13.003337008313293
Junction_1291,42.37828248837369,13.00333683421264
Junction_1292,42.378286040354546,13.003310497564456
Junction_1293,42.37829686671543,13.003299697040848
Junction_1294,42.3783447468891,13.004055030865826
Junction_1295,42.378347154778915,13.004053615102332
Junction_1296,42.37834390392866,13.004051461708892
Junction_1297,42.378340253360705,13.004053949881888
Junction_1298,42.37833787087626,13.004025918219217
Junction_1299,42.378363130014634,13.004105231893284
Junction_13,42.3851281520622,13.008285471325532
Junction_130,42.40188653749417,13.030921907125451
Junction_1300,42.378240728610834,13.004045878873503
Junction_1301,42.37824074091792,13.004045990362592
Junction_1302,42.37813176464224,13.004096294095856
Junction_1303,42.378131836567306,13.004096489424025
Junction_1304,42.378229778147954,13.004579124933022
Junction_1305,42.378226381966435,13.004583304429811
Junction_1306,42.37889164975658,13.005827870204579
Junction_1307,42.3788901599274,13.005829585193462
Junction_1308,42.37890658310106,13.00577320317529
Junction_1309,42.37887754056063,13.005796840334604
Junction_131,42.40166304725214,13.031153840775755
Junction_1310,42.37900517868884,13.0060531655532
Junction_1311,42.379029828232134,13.006032044906263
Junction_1312,42.378968890211056,13.005986423227768
Junction_1313,42.378991258357,13.005964636630637
Junction_1314,42.378400358540475,13.004838729818221
Junction_1315,42.37839456078175,13.004843782492195
Junction_1316,42.37840536007703,13.004849959729876
Junction_1317,42.37847779966301,13.004869254793402
Junction_1318,42.378436004174745,13.004907998127374
Junction_1319,42.37846474766847,13.004964484288505
Junction_132,42.401657678873896,13.031163039371483
Junction_1320,42.378464732979296,13.004964495090157
Junction_1321,42.37857547146929,13.005178118907892
Junction_1322,42.37858033339796,13.005172860571458
Junction_1323,42.3786037978202,13.005228569261131
Junction_1324,42.37857993599024,13.005250130881066
Junction_1325,42.378611423367964,13.005242150700841
Junction_1326,42.37858554235022,13.005264047429987
Junction_1327,42.37866176645841,13.005315153158536
Junction_1328,42.37865404002715,13.005321831941687
Junction_1329,42.37867038846308,13.00532812361889
Junction_133,42.40188890046085,13.030924653063508
Junction_1330,42.378662149516195,13.005337317624761
Junction_1331,42.37870679947704,13.005422451250046
Junction_1332,42.37868354135714,13.005445263278174
Junction_1333,42.378751348043075,13.00551955847021
Junction_1334,42.37872965152309,13.005534859924936
Junction_1335,42.3858981117168,13.011422574632679
Junction_1336,42.38589471009069,13.011427441618967
Junction_1337,42.38586406956116,13.011382225849284
Junction_1338,42.385864422841415,13.011381749498161
Junction_1339,42.38584926631123,13.011364680797197
Junction_134,42.40198507834418,13.031083049596011
Junction_1340,42.38584534057912,13.011370441808557
Junction_1341,42.38582155564472,13.011331837354689
Junction_1342,42.38582893510378,13.011319562207595
Junction_1343,42.385711606109766,13.011420537237736
Junction_1344,42.38569896017089,13.011394508663416
Junction_1345,42.38573187913436,13.0114024989219
Junction_1346,42.385757148263366,13.01144630861752
Junction_1347,42.38574036434581,13.011282640374318
Junction_1348,42.38573657731475,13.011288859767323
Junction_1349,42.385735320877146,13.011219444511168
Junction_135,42.401884653788535,13.03091976781981
Junction_1350,42.38612032875582,13.011426481198294
Junction_1351,42.3860900280272,13.011454393123843
Junction_1352,42.386148367226255,13.011486090962858
Junction_1353,42.38613858757839,13.011491553978857
Junction_1354,42.38616426811643,13.011519896735255
Junction_1355,42.3861773420913,13.011510449421865
Junction_1356,42.38612257699895,13.01134423462934
Junction_1357,42.386141106571415,13.011368973289382
Junction_1358,42.38614812107545,13.011305790941234
Junction_1359,42.38613690635785,13.011301113017947
Junction_136,42.40187229601907,13.030931949619776
Junction_1360,42.38615005495061,13.011301110142401
Junction_1361,42.38616716813022,13.011316836470767
Junction_1362,42.38616101653011,13.011154429545199
Junction_1363,42.386169224669686,13.011158474489811
Junction_1364,42.38605749074635,13.010886595796403
Junction_1365,42.386051578029324,13.01090270196378
Junction_1366,42.3860563157739,13.010882897956382
Junction_1367,42.38604885978075,13.010896163180341
Junction_1368,42.38605547029641,13.010880236251362
Junction_1369,42.38604794334987,13.010896218264685
Junction_137,42.4006073296937,13.044144523337955
Junction_1370,42.38603278330739,13.010982378202698
Junction_1371,42.38599944060632,13.011080965955275
Junction_1372,42.385991171969074,13.01106257728718
Junction_1373,42.38604665016617,13.010855840577499
Junction_1374,42.38600404164718,13.010920190755211
Junction_1375,42.38603482824614,13.010835114724157
Junction_1376,42.386026896453686,13.01084553690288
Junction_1377,42.386024583313535,13.010823716573526
Junction_1378,42.386024924498905,13.010823634648611
Junction_1379,42.385914401876555,13.011168808789218
Junction_138,42.40277948095984,13.045062977374627
Junction_1380,42.38592322795933,13.011144169680126
Junction_1381,42.38593543807295,13.010694597218274
Junction_1382,42.38592863617331,13.010697679233695
Junction_1383,42.3859377766566,13.010703623546398
Junction_1384,42.38594481353487,13.010701586722394
Junction_1385,42.385893328543546,13.010744706404717
Junction_1386,42.38587771663578,13.010777556962477
Junction_1387,42.38585373690955,13.01080048799091
Junction_1388,42.38585385168697,13.010868914775907
Junction_1389,42.38584147971958,13.010770580310849
Junction_139,42.400481240171445,13.044089201916629
Junction_1390,42.38588946208146,13.010742166872163
Junction_1391,42.38587456318641,13.01076648884716
Junction_1392,42.38585013720885,13.010711379202089
Junction_1393,42.38583167266452,13.010755763019922
Junction_1394,42.38593263986888,13.010763884729352
Junction_1395,42.38593188356063,13.010775424176227
Junction_1396,42.38569088089702,13.010586446967526
Junction_1397,42.38569757414643,13.010575781780396
Junction_1398,42.38565920991005,13.010552110291842
Junction_1399,42.38565592629548,13.010557670454018
Junction_14,42.38514096310229,13.008280000821163
Junction_140,42.40051313981799,13.0441088398679
Junction_1400,42.38562675530736,13.010284118391722
Junction_1401,42.385641131237016,13.010270887553334
Junction_1402,42.38557185693832,13.010560501044315
Junction_1403,42.38558425494066,13.01059594567762
Junction_1404,42.38555865634369,13.010537901622419
Junction_1405,42.38558393312088,13.010511368646467
Junction_1406,42.385598722039745,13.010486531495065
Junction_1407,42.38596365113313,13.010651062614501
Junction_1408,42.38596690516975,13.010664704072548
Junction_1409,42.385936776364545,13.01066243703464
Junction_141,42.400477193040594,13.04410012209605
Junction_1410,42.38594302537333,13.010647475028108
Junction_1411,42.385928032319555,13.010666138025835
Junction_1412,42.38589813722823,13.010550240528714
Junction_1413,42.38590235959697,13.010548559549273
Junction_1414,42.38589160847863,13.010520885300323
Junction_1415,42.38588661709901,13.010523011381471
Junction_1416,42.38588110797859,13.010483445611534
Junction_1417,42.38588283531447,13.010482554301463
Junction_1418,42.38587291207641,13.010460449632692
Junction_1419,42.3858678023365,13.010463210056786
Junction_142,42.40050880529223,13.044118610886226
Junction_1420,42.38619868528285,13.010590630768123
Junction_1421,42.386200504317245,13.010577778273493
Junction_1422,42.386192029951054,13.010611634995012
Junction_1423,42.38617369318823,13.010578483460716
Junction_1424,42.38589669564541,13.010369563670077
Junction_1425,42.385894899279116,13.010364194358328
Junction_1426,42.38586240155921,13.01039612933403
Junction_1427,42.38587429174576,13.01039419335622
Junction_1428,42.386069102187975,13.010334488324427
Junction_1429,42.38606950631782,13.010334162376488
Junction_143,42.400330638860545,13.041308639562157
Junction_1430,42.38601475784408,13.010294307682509
Junction_1431,42.386016329927884,13.010298781060838
Junction_1432,42.38608168292974,13.010357007111288
Junction_1433,42.38607458729359,13.010361501953124
Junction_1434,42.3861004712328,13.010456646671077
Junction_1435,42.386081638138236,13.010460319776191
Junction_1436,42.38610230528767,13.010464421660197
Junction_1437,42.386104925426714,13.010492340065756
Junction_1438,42.38608761652026,13.010366360152013
Junction_1439,42.38613897437022,13.010314497730855
Junction_144,42.400353365691004,13.040762841830874
Junction_1440,42.38612980080713,13.010439232766618
Junction_1441,42.386134337873,13.010449265386384
Junction_1442,42.385861296489814,13.010392719369499
Junction_1443,42.385851895225606,13.010398292818003
Junction_1444,42.38583812995874,13.010362567153987
Junction_1445,42.38583018402232,13.010369367978345
Junction_1446,42.38579684278047,13.010477980769677
Junction_1447,42.38575115223452,13.010525940374258
Junction_1448,42.3858224532753,13.010513285446043
Junction_1449,42.38581553833672,13.01051774960366
Junction_145,42.40299956459733,13.040988493715654
Junction_1450,42.385771908437626,13.010419459526052
Junction_1451,42.385780235674666,13.010414575541926
Junction_1452,42.385838401832345,13.010556312927534
Junction_1453,42.385756076980535,13.01033309122512
Junction_1454,42.385739479524524,13.010308051178143
Junction_1455,42.38580948432615,13.010271733347635
Junction_1456,42.38580395466522,13.010248308403263
Junction_1457,42.38580849638659,13.0102444573586
Junction_1458,42.38588229251773,13.010180933749877
Junction_1459,42.38588405343992,13.010196490425383
Junction_146,42.40071982197887,13.04152331467881
Junction_1460,42.38589655693284,13.010180286072819
Junction_1461,42.38589601705873,13.010169730141895
Junction_1462,42.38590573215538,13.010179869719325
Junction_1463,42.3859059866425,13.010201666853021
Junction_1464,42.3859268614239,13.010178910299421
Junction_1465,42.385928466162085,13.010199206557305
Junction_1466,42.38594188529366,13.010178228289934
Junction_1467,42.38594127202273,13.010170532727244
Junction_1468,42.38579228881569,13.010189426440935
Junction_1469,42.385812259263965,13.00970189535529
Junction_147,42.40059123638922,13.044116550984647
Junction_1470,42.3858369014771,13.009671749821786
Junction_1471,42.38542397664681,13.009356878142537
Junction_1472,42.38543590485743,13.009397774873007
Junction_1473,42.38545425378618,13.009321279361906
Junction_1474,42.38521517601554,13.008857409927717
Junction_1475,42.38518822327636,13.008880218317685
Junction_1476,42.385108083651595,13.008556299806369
Junction_1477,42.38506013170792,13.008578883204734
Junction_1478,42.38599009755786,13.00989957694263
Junction_1479,42.38597429130296,13.00996649653928
Junction_148,42.400598013865945,13.044100601566882
Junction_1480,42.385940057054,13.009882847029656
Junction_1481,42.385947356558894,13.009873479103064
Junction_1482,42.386034908305604,13.009939154812539
Junction_1483,42.38603647845773,13.00999834560996
Junction_1484,42.386032517951016,13.00999885445655
Junction_1485,42.38603758447588,13.009931585164303
Junction_1486,42.38603593336103,13.009930764713221
Junction_1487,42.386055841230444,13.00993178947957
Junction_1488,42.386060958100266,13.009908391958476
Junction_1489,42.3860557936614,13.00994063419308
Junction_149,42.403146370891875,13.044820689383064
Junction_1490,42.38605715138477,13.009925596789397
Junction_1491,42.38605860320793,13.009903985279921
Junction_1492,42.38605414345722,13.009939814320152
Junction_1493,42.386089608178644,13.0099635084686
Junction_1494,42.38607129704053,13.009993189459207
Junction_1495,42.386090647898236,13.009956897800606
Junction_1496,42.386110003067685,13.009965533616777
Junction_1497,42.38611203781279,13.009953347463076
Junction_1498,42.386571051681784,13.0101321098525
Junction_1499,42.386565248969916,13.010157972208718
Junction_15,42.395319690538884,13.021732430963747
Junction_150,42.402789011172736,13.045064098651682
Junction_1500,42.386706841386086,13.01022009601561
Junction_1501,42.38670348623962,13.010283150062753
Junction_1502,42.38674934968078,13.010246271673498
Junction_1503,42.3867431384521,13.010291708542468
Junction_1504,42.385707053117336,13.011214690319235
Junction_1505,42.38558121334983,13.011139011942584
Junction_1506,42.38572183491879,13.011198577854811
Junction_1507,42.386088193665856,13.011358162112986
Junction_1508,42.386086195135796,13.011376081459677
Junction_1509,42.385832308402,13.010693828318422
Junction_151,42.40281810921515,13.045628320705198
Junction_1510,42.38579935141703,13.01065812196645
Junction_1511,42.385627738562924,13.010234580478105
Junction_1512,42.37096071772093,13.006653250078621
Junction_1513,42.371293674836686,13.008592275286817
Junction_1514,42.371465837722845,13.001502926188776
Junction_1515,42.37388138483789,13.003091210133887
Junction_1516,42.377430884494764,13.004284141734386
Junction_1517,42.37744328414398,13.004276984163084
Junction_1518,42.37770932935418,13.004084021110971
Junction_1519,42.37780544164131,13.005347126710372
Junction_152,42.402614239969,13.04520369052416
Junction_1520,42.37779854708216,13.00530364239287
Junction_1521,42.37754384670377,13.004572536749848
Junction_1522,42.37755063508707,13.004565399471588
Junction_1523,42.3778160914993,13.005290326403175
Junction_1524,42.3778062051634,13.00529785418759
Junction_1525,42.37786019650241,13.005374633426097
Junction_1526,42.377846224098334,13.005382344667273
Junction_1527,42.37891300250243,13.00793400418605
Junction_1528,42.38674932597772,13.010246256605798
Junction_1529,42.38593129216923,13.011227489601888
Junction_153,42.4030553235605,13.046108007875425
Junction_1530,42.38595106970799,13.01120038364141
Junction_1531,42.38589875209433,13.011145062356283
Junction_1532,42.38589251105088,13.011153291189737
Junction_1533,42.385694992250734,13.011059350575888
Junction_1534,42.38569946214757,13.011045515108696
Junction_1535,42.38564191955626,13.010949695845902
Junction_1536,42.385636369455995,13.010956331518457
Junction_1537,42.38564557581108,13.010932565876237
Junction_1538,42.38567689330111,13.010942801681658
Junction_1539,42.38563285150113,13.010930858845596
Junction_154,42.39982569622742,13.042706559486954
Junction_1540,42.38556138305804,13.010826940727624
Junction_1541,42.38558465629973,13.010777383602903
Junction_1542,42.38554051865664,13.010804721341513
Junction_1543,42.38554679267593,13.010789615142437
Junction_1544,42.38546774595987,13.010709116607359
Junction_1545,42.385476788762816,13.010696967699765
Junction_1546,42.385346429637636,13.010499980287879
Junction_1547,42.38535566009064,13.01049061841488
